points/0/_label,points/0/_occluded,points/0/_source,points/0/_points,points/0/_z_order,points/1/_label,points/1/_occluded,points/1/_source,points/1/_points,points/1/_z_order,points/2/_label,points/2/_occluded,points/2/_source,points/2/_points,points/2/_z_order,points/3/_label,points/3/_occluded,points/3/_source,points/3/_points,points/3/_z_order,points/4/_label,points/4/_occluded,points/4/_source,points/4/_points,points/4/_z_order,points/5/_label,points/5/_occluded,points/5/_source,points/5/_points,points/5/_z_order,points/6/_label,points/6/_occluded,points/6/_source,points/6/_points,points/6/_z_order,points/7/_label,points/7/_occluded,points/7/_source,points/7/_points,points/7/_z_order,_id,_name,_width,_height
K4,0,manual,"33.47,28.51",0,K2,0,manual,"34.50,45.80",0,K7,0,manual,"43.00,43.30",0,K1,0,manual,"33.80,55.20",0,K6,0,manual,"41.05,35.66",0,K3,0,manual,"34.00,37.75",0,K5,0,manual,"36.90,27.55",0,K8,0,manual,"47.47,52.16",0,37,Cone_131.jpg,80,80
K2,0,manual,"29.90,40.05",0,K8,0,manual,"60.05,68.80",0,K3,0,manual,"37.12,19.00",0,K5,0,manual,"57.00,0.05",0,K1,0,manual,"20.00,60.75",0,K7,0,manual,"58.42,43.95",0,K6,0,manual,"58.03,22.63",0,K4,0,manual,"44.13,0.31",0,36,Cone_130.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,Cone_13.jpg,80,80
K4,0,manual,"29.63,20.46",0,K2,0,manual,"31.00,44.65",0,K5,0,manual,"35.30,18.85",0,K8,0,manual,"49.90,51.50",0,K7,0,manual,"44.74,41.05",0,K1,0,manual,"31.60,56.15",0,K6,0,manual,"40.00,30.53",0,K3,0,manual,"30.62,33.00",0,34,Cone_129.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,Cone_128.jpg,80,80
K7,0,manual,"45.66,38.95",0,K3,0,manual,"27.00,28.75",0,K1,0,manual,"27.00,58.55",0,K8,0,manual,"51.73,53.65",0,K5,0,manual,"34.20,9.95",0,K6,0,manual,"39.47,25.66",0,K2,0,manual,"27.00,44.05",0,K4,0,manual,"26.21,11.88",0,32,Cone_127.jpg,80,80
K4,0,manual,"35.19,25.74",0,K3,0,manual,"35.00,35.12",0,K8,0,manual,"47.95,49.97",0,K1,0,manual,"34.00,51.65",0,K2,0,manual,"34.70,43.45",0,K5,0,manual,"39.10,25.15",0,K6,0,manual,"42.24,33.68",0,K7,0,manual,"45.00,41.71",0,31,Cone_126.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,Cone_125.jpg,80,80
K8,0,manual,"52.53,56.48",0,K5,0,manual,"33.00,8.65",0,K2,0,manual,"25.00,45.85",0,K6,0,manual,"40.13,24.74",0,K1,0,manual,"25.50,62.25",0,K7,0,manual,"46.32,41.71",0,K3,0,manual,"25.00,27.88",0,K4,0,manual,"25.02,10.29",0,29,Cone_124.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,Cone_123.jpg,80,80
K4,0,manual,"29.91,18.09",0,K7,0,manual,"44.74,39.47",0,K2,0,manual,"31.30,43.25",0,K3,0,manual,"30.62,31.75",0,K8,0,manual,"50.19,50.83",0,K5,0,manual,"35.20,17.15",0,K1,0,manual,"31.00,54.95",0,K6,0,manual,"40.66,28.82",0,27,Cone_122.jpg,80,80
K5,0,manual,"38.80,25.75",0,K6,0,manual,"41.84,34.87",0,K1,0,manual,"32.80,53.25",0,K7,0,manual,"43.68,43.16",0,K3,0,manual,"33.50,36.50",0,K8,0,manual,"47.84,50.83",0,K2,0,manual,"33.00,44.75",0,K4,0,manual,"33.60,26.26",0,26,Cone_121.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,Cone_120.jpg,80,80
K4,0,manual,"44.15,22.45",0,K6,0,manual,"48.29,34.08",0,K7,0,manual,"47.37,42.76",0,K3,0,manual,"40.00,31.88",0,K8,0,manual,"47.25,51.95",0,K5,0,manual,"48.90,23.95",0,K1,0,manual,"32.40,47.35",0,K2,0,manual,"36.80,39.65",0,24,Cone_12.jpg,80,80
K1,0,manual,"31.50,51.05",0,K8,0,manual,"46.99,48.37",0,K3,0,manual,"32.12,32.12",0,K7,0,manual,"44.61,41.05",0,K5,0,manual,"37.50,22.35",0,K6,0,manual,"41.58,31.32",0,K2,0,manual,"32.20,42.55",0,K4,0,manual,"32.94,22.98",0,23,Cone_119.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,Cone_118.jpg,80,80
K4,0,manual,"22.24,3.31",0,K6,0,manual,"39.61,21.45",0,K5,0,manual,"31.00,1.15",0,K2,0,manual,"23.10,44.15",0,K7,0,manual,"46.18,38.42",0,K1,0,manual,"22.40,65.05",0,K8,0,manual,"55.09,55.52",0,K3,0,manual,"23.12,25.62",0,21,Cone_117.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Cone_116.jpg,80,80
K2,0,manual,"29.80,46.35",0,K7,0,manual,"45.00,41.32",0,K1,0,manual,"29.90,58.35",0,K3,0,manual,"29.12,34.25",0,K5,0,manual,"33.70,18.90",0,K6,0,manual,"40.26,31.05",0,K8,0,manual,"50.03,52.59",0,K4,0,manual,"28.18,19.93",0,19,Cone_115.jpg,80,80
K3,0,manual,"34.38,33.25",0,K4,0,manual,"35.19,24.28",0,K1,0,manual,"32.60,53.25",0,K6,0,manual,"43.03,32.63",0,K8,0,manual,"48.43,50.24",0,K5,0,manual,"39.60,23.85",0,K7,0,manual,"46.18,41.05",0,K2,0,manual,"34.00,43.85",0,18,Cone_114.jpg,80,80
K7,0,manual,"46.84,39.61",0,K8,0,manual,"53.33,56.11",0,K2,0,manual,"24.40,44.75",0,K6,0,manual,"39.87,23.68",0,K1,0,manual,"24.70,63.75",0,K5,0,manual,"33.10,5.45",0,K3,0,manual,"24.38,27.38",0,K4,0,manual,"24.23,7.14",0,17,Cone_113.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,Cone_112.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,Cone_111.jpg,80,80
K4,0,manual,"29.63,23.36",0,K3,0,manual,"31.12,34.75",0,K1,0,manual,"32.60,54.85",0,K2,0,manual,"32.30,44.65",0,K6,0,manual,"39.74,32.37",0,K8,0,manual,"49.07,49.49",0,K7,0,manual,"43.68,40.39",0,K5,0,manual,"34.60,21.85",0,14,Cone_110.jpg,80,80
K5,0,manual,"47.60,26.55",0,K8,0,manual,"45.74,50.77",0,K6,0,manual,"47.05,35.26",0,K7,0,manual,"46.26,42.37",0,K1,0,manual,"34.20,46.05",0,K2,0,manual,"37.50,39.55",0,K4,0,manual,"44.02,25.88",0,K3,0,manual,"40.88,33.75",0,13,Cone_11.jpg,52,80
K4,0,manual,"29.76,20.21",0,K3,0,manual,"30.62,34.38",0,K1,0,manual,"30.80,57.45",0,K8,0,manual,"50.67,52.48",0,K2,0,manual,"30.60,45.75",0,K6,0,manual,"40.53,31.05",0,K5,0,manual,"35.20,18.95",0,K7,0,manual,"44.74,41.18",0,12,Cone_109.jpg,80,80
K1,0,manual,"30.70,58.05",0,K7,0,manual,"45.00,40.26",0,K8,0,manual,"50.35,52.05",0,K2,0,manual,"30.20,45.05",0,K5,0,manual,"34.60,17.45",0,K6,0,manual,"40.00,29.21",0,K4,0,manual,"28.72,18.48",0,K3,0,manual,"29.50,32.12",0,11,Cone_108.jpg,80,80
K4,0,manual,"23.03,2.50",0,K3,0,manual,"24.00,23.12",0,K6,0,manual,"41.84,19.87",0,K2,0,manual,"24.50,45.45",0,K1,0,manual,"24.00,65.65",0,K8,0,manual,"57.55,57.87",0,K7,0,manual,"49.47,40.53",0,K5,0,manual,"34.00,0.25",0,10,Cone_107.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,Cone_106.jpg,80,80
K2,0,manual,"33.20,44.35",0,K7,0,manual,"45.39,43.03",0,K1,0,manual,"32.50,53.55",0,K8,0,manual,"48.00,51.20",0,K6,0,manual,"42.63,34.08",0,K5,0,manual,"38.90,24.15",0,K3,0,manual,"34.00,35.50",0,K4,0,manual,"33.99,25.35",0,8,Cone_105.jpg,80,80
K3,0,manual,"4.88,31.75",0,K4,0,manual,"3.07,21.25",0,K2,0,manual,"5.90,42.05",0,K5,0,manual,"7.80,19.65",0,K7,0,manual,"17.50,38.42",0,K6,0,manual,"12.50,29.21",0,K1,0,manual,"5.90,52.45",0,K8,0,manual,"20.85,46.99",0,7,Cone_104.jpg,53,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Cone_103.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Cone_102.jpg,80,80
K6,0,manual,"49.61,31.58",0,K5,0,manual,"50.30,20.55",0,K7,0,manual,"48.95,41.58",0,K8,0,manual,"49.81,51.52",0,K1,0,manual,"32.50,46.15",0,K2,0,manual,"37.50,38.05",0,K4,0,manual,"46.81,19.54",0,K3,0,manual,"42.12,29.12",0,4,Cone_101.jpg,80,80
K4,0,manual,"40.59,25.60",0,K3,0,manual,"38.90,32.00",0,K7,0,manual,"46.32,41.71",0,K8,0,manual,"47.09,47.95",0,K2,0,manual,"36.70,41.00",0,K1,0,manual,"34.30,46.80",0,K6,0,manual,"46.05,32.89",0,K5,0,manual,"44.80,25.75",0,3,Cone_100.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Cone_10.jpg,80,80
K5,0,manual,"43.20,24.75",0,K6,0,manual,"44.74,30.53",0,K1,0,manual,"35.50,46.55",0,K8,0,manual,"47.89,46.40",0,K2,0,manual,"36.30,40.05",0,K7,0,manual,"46.71,39.87",0,K3,0,manual,"37.25,30.75",0,K4,0,manual,"39.00,24.94",0,1,Cone_1.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Cone_0.jpg,80,80
